Iteration;real reward;Average (50 iters);Std;Niederwert;Hochwert
2789;73.92093711;72.31396753;4.427894958;67.88607257;76.74186249
2790;65.72844722;73.00835892;4.399420602;68.60893832;77.40777952
2791;71.19448857;73.67301421;4.352713346;69.32030087;78.02572756
2792;33.92541136;74.18181024;4.261657198;69.92015304;78.44346744
2793;90.34691911;74.92951873;4.126887812;70.80263092;79.05640655
2794;23.02789168;73.85780016;3.989503262;69.8682969;77.84730342
2795;85.08824964;74.86111883;3.838485532;71.02263329;78.69960436
2796;83.74552356;76.60398899;3.647534206;72.95645479;80.2515232
2797;76.62362925;76.77231736;3.431325071;73.34099229;80.20364244
2798;108.551091;76.73929601;3.210057243;73.52923876;79.94935325
2799;112.2991199;76.39006445;2.986724391;73.40334006;79.37678884
2800;58.18530388;75.39436301;2.849100935;72.54526208;78.24346395
2801;80.48106073;75.95852774;2.770096406;73.18843133;78.72862414
2802;128.4879105;76.50927122;2.708690728;73.80058049;79.21796195
2803;59.37461956;77.29915076;2.77291535;74.52623541;80.07206611
2804;89.77132162;76.75988985;2.867410688;73.89247916;79.62730054
2805;42.05766947;77.56846571;3.016432508;74.5520332;80.58489822
2806;56.73909832;76.72549924;3.155887415;73.56961183;79.88138666
2807;8.508724713;77.14794306;3.306102431;73.84184063;80.45404549
2808;126.6830721;76.45720334;3.42178571;73.03541763;79.87898905
2809;121.584312;75.83176326;3.664029682;72.16773357;79.49579294
2810;128.8724621;76.71640746;3.991576862;72.7248306;80.70798432
2811;93.58392188;77.25348118;4.36223561;72.89124557;81.61571679
2812;71.09585456;78.17769637;4.766157852;73.41153851;82.94385422
2813;80.14619566;77.50294458;5.158697336;72.34424725;82.66164192
2814;68.92021367;74.88181222;5.593962393;69.28784983;80.47577461
2815;106.9276766;73.43477736;5.979338335;67.45543903;79.4141157
2816;99.33686634;74.81399811;6.369677001;68.44432111;81.18367511
2817;66.19258205;73.60210025;6.709426466;66.89267378;80.31152671
2818;73.99688553;74.0682918;7.019273373;67.04901843;81.08756518
2819;52.82653719;73.49863377;7.283189546;66.21544422;80.78182331
2820;134.0766998;74.17823745;7.563000151;66.6152373;81.7412376
2821;109.7728026;74.33966228;7.868338253;66.47132403;82.20800053
2822;84.91228367;74.24109779;8.160220731;66.08087706;82.40131852
2823;68.67375484;72.62843706;8.442606461;64.1858306;81.07104352
2824;77.24235608;71.29361472;8.713006731;62.58060799;80.00662145
2825;64.09801405;69.56482407;8.909704813;60.65511926;78.47452889
2826;90.97182106;68.80146434;9.124010538;59.6774538;77.92547488
2827;62.33755207;68.96905964;9.326639293;59.64242035;78.29569894
2828;71.0029283;67.0381369;9.502638295;57.53549861;76.5407752
2829;41.45194638;67.22226884;9.661306742;57.5609621;76.88357558
2830;87.31963256;66.56973669;9.775575326;56.79416136;76.34531201
2831;83.40802193;66.42846309;9.895097279;56.53336581;76.32356037
2832;46.8817585;66.26751915;10.01530204;56.25221711;76.28282119
2833;11.21670948;66.3957929;10.07088931;56.3249036;76.46668221
2834;64.86055789;63.48958502;10.09094869;53.39863633;73.58053371
2835;88.56493434;61.76060405;10.13565181;51.62495223;71.89625586
2836;44.93582509;60.54662871;10.15645446;50.39017425;70.70308317
2837;116.3835261;59.19658315;10.12253652;49.07404663;69.31911967
2838;25.66129002;58.58620847;10.03711525;48.54909322;68.62332372
2839;6.976011526;56.95856988;9.875624332;47.08294555;66.83419421
2840;0.122159293;57.01853118;9.742373056;47.27615812;66.76090423
2841;136.0687054;56.05511298;9.602405202;46.45270778;65.65751818
2842;9.387697641;56.20949269;9.402682807;46.80680988;65.6121755
2843;57.70118065;56.01625218;9.200901037;46.81535114;65.21715321
2844;61.29435914;56.18469964;8.93732367;47.24737597;65.12202331
2845;57.68767955;55.3637791;8.66513974;46.69863936;64.02891884
2846;93.32091603;53.68725039;8.336281091;45.3509693;62.02353148
2847;78.71873463;52.48426254;7.966879406;44.51738313;60.45114194
2848;-5.622068029;51.70002083;7.57590455;44.12411628;59.27592538
2849;40.47515182;51.05650027;7.197853034;43.85864724;58.25435331
2850;24.13079683;52.27366989;6.846755273;45.42691462;59.12042516
2851;19.25395746;51.44506096;6.540224074;44.90483689;57.98528504
2852;89.02842123;50.60872377;6.240296948;44.36842682;56.84902071
2853;30.01085072;50.13529112;5.903589449;44.23170167;56.03888057
2854;68.7653483;49.15668601;5.63446334;43.52222267;54.79114935
2855;56.49218189;49.88709572;5.339532055;44.54756366;55.22662777
2856;34.85271585;48.11534915;5.064610659;43.05073849;53.17995981
2857;48.53095747;47.68226824;4.794499099;42.88776914;52.47676734
2858;15.05068599;48.30933041;4.492932119;43.81639829;52.80226253
2859;-21.5335299;49.09489219;4.16020293;44.93468926;53.25509512
2860;33.40628242;47.76185325;3.976855482;43.78499777;51.73870874
2861;66.95971991;46.64590881;3.893419165;42.75248965;50.53932798
2862;24.73159842;46.75048503;3.853800528;42.8966845;50.60428556
2863;39.96674592;46.16239247;3.868468785;42.29392369;50.03086126
2864;-2.863372355;48.49374611;3.909311509;44.58443461;52.40305762
2865;71.97823976;49.70027131;4.01046682;45.68980449;53.71073814
2866;57.79334839;51.0810552;4.122800876;46.95825433;55.20385608
2867;107.2102317;50.55478829;4.241081672;46.31370661;54.79586996
2868;56.33731574;51.54440507;4.364624953;47.17978011;55.90903002
2869;82.58770609;53.15860501;4.521825859;48.63677915;57.68043087
2870;10.95958984;53.42867562;4.675596366;48.75307925;58.10427199
2871;48.57373553;53.60289361;4.924128795;48.67876481;58.5270224
2872;48.42042207;53.47225144;5.211298489;48.26095295;58.68354993
2873;44.91595686;51.88261421;5.512049814;46.3705644;57.39466402
2874;35.85420622;54.63264472;5.780304974;48.85233975;60.4129497
2875;139.3180065;54.09322569;6.064967854;48.02825783;60.15819354
2876;21.83895881;54.22786133;6.319985233;47.90787609;60.54784656
2877;48.31862408;55.80533582;6.522175073;49.28316074;62.32751089
2878;38.19248696;55.04062636;6.673922793;48.36670356;61.71454915
2879;21.09406801;56.38436959;6.794667533;49.58970205;63.17903712
2880;78.70284114;56.91227837;6.895910746;50.01636763;63.80818912
2881;-3.039442226;57.79737625;6.968912263;50.82846399;64.76628851
2882;61.32089555;58.82373561;7.020215631;51.80351998;65.84395124
2883;78.86192911;57.90166594;7.090317463;50.81134848;64.9919834
2884;51.28036032;58.13534792;7.139522993;50.99582492;65.27487091
2885;-3.124427928;58.59421103;7.178585083;51.41562594;65.77279611
2886;31.65176788;59.50566314;7.193858943;52.31180419;66.69952208
2887;50.26921218;59.39279362;7.136512677;52.25628094;66.5293063
2888;86.39080575;59.6596386;7.04337275;52.61626585;66.70301135
2889;144.5603256;59.926351;6.881118449;53.04523255;66.80746945
2890;68.50879678;60.65048272;6.746601108;53.90388161;67.39708383
2891;70.5421376;61.09617536;6.627725704;54.46844966;67.72390107
2892;109.2290927;61.01219337;6.513252693;54.49894068;67.52544607
2893;59.85815342;61.37294688;6.339126686;55.0338202;67.71207357
2894;140.0253776;62.41446218;6.175824998;56.23863718;68.59028717
2895;75.06796039;62.60121476;6.038706969;56.56250779;68.63992173
2896;66.57279687;65.04236979;5.901180213;59.14118957;70.94355
2897;86.65816558;66.33640299;5.758897738;60.57750525;72.09530072
2898;-2.352764095;67.39164167;5.586667775;61.8049739;72.97830945
2899;134.6294882;67.5297506;5.338879815;62.19087079;72.86863041
2900;12.9647809;68.77706126;5.169876476;63.60718479;73.94693774
2901;30.99721443;68.46437797;4.968740058;63.49563791;73.43311803
2902;99.70515646;68.01624719;4.752641799;63.26360539;72.76888899
2903;50.0282388;67.57649315;4.58246414;62.99402901;72.15895729
2904;98.5417554;67.503957;4.377220374;63.12673663;71.88117738
2905;95.68869634;68.1609216;4.204488773;63.95643283;72.36541037
2906;101.6321736;67.39084087;4.032530345;63.35831052;71.42337121
2907;87.1970433;68.75769383;3.878581934;64.87911189;72.63627576
2908;1.505404242;70.47405656;3.751260842;66.72279571;74.2253174
2909;26.96846686;70.15480185;3.577187617;66.57761423;73.73198946
2910;1.868488752;69.94504455;3.398540739;66.54650381;73.34358529
2911;79.89034005;71.27353515;3.229472245;68.0440629;74.50300739
2912;61.20337458;71.19087235;3.093213959;68.09765839;74.28408631
2913;38.34069241;70.9930102;2.963602935;68.02940726;73.95661313
2914;53.56907838;70.64670262;2.885872612;67.76083001;73.53257523
2915;34.06734537;69.44525693;2.818518167;66.62673877;72.2637751
2916;94.70856447;69.36815573;2.776296735;66.59185899;72.14445246
2917;53.51026688;68.41578658;2.710069193;65.70571739;71.12585577
2918;125.6086606;67.24296155;2.634394128;64.60856742;69.87735568
2919;109.4545958;66.95865601;2.479772841;64.47888316;69.43842885
2920;92.11208798;66.01386468;2.357713585;63.65615109;68.37157826
2921;135.4584961;66.47036621;2.253424051;64.21694216;68.72379026
2922;114.5694287;66.84049905;2.20540672;64.63509233;69.04590577
2923;102.2375951;65.83933756;2.180550273;63.65878728;68.01988783
2924;51.95951208;66.7733522;2.173519926;64.59983227;68.94687213
2925;99.46705002;65.25012514;2.17450704;63.0756181;67.42463218
2926;123.3711585;66.11726563;2.201113253;63.91615238;68.31837888
2927;-1.015711072;66.02869971;2.245938082;63.78276163;68.2746378
2928;25.89116804;65.96249472;2.25195916;63.71053556;68.21445388
2929;34.49314352;67.77739527;2.252407383;65.52498788;70.02980265
2930;54.59926261;67.37286384;2.259728164;65.11313567;69.632592
2931;39.42872375;66.93790285;2.27278681;64.66511604;69.21068965
2932;66.6700587;66.42140037;2.288509129;64.13289124;68.7099095
2933;148.8553947;65.89176814;2.302976379;63.58879176;68.19474452
2934;62.57993891;66.96295309;2.295678544;64.66727455;69.25863164
2935;40.58273816;67.40899939;2.293977364;65.11502202;69.70297675
2936;64.62859272;68.2171958;2.304525103;65.9126707;70.5217209
2937;27.43596514;68.93194961;2.277483754;66.65446586;71.20943337
2938;40.17824242;70.47479122;2.248106405;68.22668482;72.72289763
2939;68.72911934;72.43871971;2.231494816;70.20722489;74.67021452
2940;83.28659562;72.98675129;2.211181782;70.77556951;75.19793308
2941;64.5766352;73.30434562;2.207381869;71.09696375;75.51172749
2942;21.97131107;72.70242209;2.205789275;70.49663281;74.90821136
2943;49.41501625;73.1514747;2.212700115;70.93877459;75.36417482
2944;45.35857053;70.58157133;2.210048349;68.37152298;72.79161968
2945;91.84101988;70.54030165;2.203561219;68.33674043;72.74386287
2946;98.34953868;71.6737158;2.173534339;69.50018146;73.84725014
2947;85.44957138;69.9974884;2.15713184;67.84035656;72.15462024
2948;35.59892959;68.6421236;2.160754501;66.4813691;70.8028781
2949;45.28198268;68.26907294;2.124283001;66.14478994;70.39335594
2950;56.94490837;67.44211127;2.106223522;65.33588775;69.54833479
2951;57.18894568;66.27040853;2.046930445;64.22347809;68.31733898
2952;26.48035271;65.46946436;2.016069062;63.4533953;67.48553342
2953;96.3287018;67.29506183;2.00439142;65.29067041;69.29945325
2954;142.5881667;69.68750352;1.962995398;67.72450812;71.65049891
2955;77.91065251;70.38362141;1.963963829;68.41965759;72.34758524
2956;73.50568568;70.51360185;1.949812427;68.56378942;72.46341428
2957;75.29054748;71.10916173;1.928500236;69.18066149;73.03766197
2958;60.18579926;70.64641321;1.899012743;68.74740047;72.54542595
2959;56.13583696;67.77815659;1.840154698;65.9380019;69.61831129
2960;49.71682788;67.51851148;1.813514887;65.70499659;69.33202636
2961;43.0865058;66.71445277;1.794872415;64.91958035;68.50932518
2962;116.3427847;67.77607125;1.788226047;65.9878452;69.5642973
2963;139.8882966;68.97415522;1.790824696;67.18333052;70.76497992
2964;138.5010451;70.04787721;1.791118515;68.25675869;71.83899572
2965;81.51868934;68.55138708;1.740223585;66.8111635;70.29161067
2966;50.26465619;68.21861612;1.701039861;66.51757626;69.91965598
2967;64.01046413;69.14289259;1.667841065;67.47505152;70.81073365
2968;76.41195023;69.7237458;1.620568896;68.10317691;71.3443147
2969;-5.456411327;69.54537674;1.503973083;68.04140365;71.04934982
2970;107.3498422;69.65047151;1.482506851;68.16796466;71.13297836
2971;149.9162096;69.13688774;1.45808465;67.67880309;70.59497239
2972;49.97089869;67.53702506;1.418868603;66.11815646;68.95589366
2973;45.44582367;66.63865963;1.420888863;65.21777077;68.05954849
2974;83.21201171;68.10262636;1.422193562;66.6804328;69.52481992
2975;9.784466789;68.54902338;1.424016846;67.12500654;69.97304023
2976;39.71021034;69.28919123;1.423599642;67.86559158;70.71279087
2977;82.52300602;70.01952716;1.401800081;68.61772708;71.42132725
2978;92.08975967;71.46612881;1.358635863;70.10749294;72.82476467
2979;147.9056941;70.23021231;1.35445177;68.87576054;71.58466408
2980;69.99515633;67.70734368;1.350105003;66.35723867;69.05744868
2981;61.22826485;68.60912665;1.345369986;67.26375666;69.95449663
2982;69.80227758;68.29923942;1.329434257;66.96980516;69.62867368
2983;43.0698842;67.79407434;1.285279507;66.50879484;69.07935385
2984;2.574307254;69.18841943;1.25565577;67.93276366;70.4440752
2985;49.33803798;68.62591058;1.251801506;67.37410907;69.87771208
2986;-0.424256105;69.74484079;1.24619828;68.49864251;70.99103907
2987;118.7711353;69.56607615;1.226822394;68.33925375;70.79289854
2988;88.53824772;68.54649835;1.225320568;67.32117778;69.77181892
2989;94.93806373;68.13419122;1.227266026;66.90692519;69.36145724
2990;-7.591876914;68.16655101;1.210452028;66.95609899;69.37700304
2991;66.31527632;66.31018153;1.217003773;65.09317776;67.52718531
2992;111.7147351;65.40488549;1.215963643;64.18892185;66.62084914
2993;51.5948252;66.21486033;1.214495886;65.00036445;67.42935622
2994;40.31819374;67.63336457;1.215352769;66.41801181;68.84871734
2995;50.71840399;69.32941554;1.230313095;68.09910244;70.55972863
2996;65.64824756;68.5705549;1.227619437;67.34293547;69.79817434
2997;16.756542;66.58412047;1.228013482;65.35610698;67.81213395
2998;39.63293463;66.89885412;1.233856177;65.66499794;68.1327103
2999;110.2612326;68.93185506;1.217288758;67.7145663;70.14914381
3000;68.0482311;69.0274568;1.215560814;67.81189599;70.24301762
3001;94.69346828;69.53996907;1.235019409;68.30494966;70.77498848
3002;94.43607855;70.03747288;1.238442255;68.79903062;71.27591513
3003;100.2570365;70.6912748;1.233852096;69.45742271;71.9251269
3004;33.29696063;69.94693726;1.170738155;68.7761991;71.11767541
3005;13.92186626;68.18122886;1.165093054;67.0161358;69.34632191
3006;123.901584;67.20366815;1.198154898;66.00551326;68.40182305
3007;57.7014372;67.44502648;1.206023732;66.23900274;68.65105021
3008;49.52712854;67.74437399;1.256067014;66.48830697;69.000441
3009;131.2973987;67.60216013;1.314590364;66.28756977;68.9167505
3010;27.44788537;68.60942056;1.371711049;67.23770951;69.98113161
3011;106.782269;67.98926782;1.41627205;66.57299577;69.40553987
3012;33.96950884;69.4756482;1.444223106;68.03142509;70.91987131
3013;64.3443169;69.23863517;1.497689099;67.74094607;70.73632427
3014;118.8606329;69.21024846;1.532035359;67.6782131;70.74228382
3015;140.1513947;68.20923049;1.536354424;66.67287607;69.74558492
3016;-13.15615416;69.45387243;1.529711027;67.9241614;70.98358346
3017;4.094558098;68.5697335;1.499388297;67.0703452;70.0691218
3018;105.3191809;68.95418013;1.420732661;67.53344747;70.37491279
3019;148.7556665;69.76818077;1.4048538;68.36332697;71.17303457
3020;81.04218771;70.24248796;1.401906096;68.84058186;71.64439406
3021;68.64794991;69.48139169;1.442927551;68.03846414;70.92431924
3022;48.60805333;67.96942668;1.443711776;66.5257149;69.41313845
3023;66.02231505;69.93479875;1.405449555;68.52934919;71.3402483
3024;149.1288714;70.05237754;1.343990917;68.70838662;71.39636845
3025;88.08770075;69.04577059;1.337396266;67.70837433;70.38316686
3026;35.92259261;70.26433713;1.336972015;68.92736511;71.60130914
3027;65.08290428;69.58841275;1.342252468;68.24616028;70.93066522
3028;115.8669043;69.77618358;1.342589543;68.43359403;71.11877312
3029;54.12854486;68.90109693;1.373388534;67.52770839;70.27448546
3030;57.85456576;70.00106157;1.397826485;68.60323509;71.39888806
3031;20.13956048;70.92096301;1.400130171;69.52083284;72.32109318
3032;73.53753924;69.73139105;1.348389819;68.38300123;71.07978087
3033;85.06900073;71.319436;1.308361389;70.01107461;72.62779739
3034;35.81697751;71.80023726;1.280514079;70.51972318;73.08075134
3035;53.94458898;71.70490272;1.241476267;70.46342645;72.94637898
3036;17.71024816;71.49172222;1.249718272;70.24200395;72.74144049
3037;75.38114341;71.14469118;1.220635748;69.92405543;72.36532693
3038;106.6834707;71.90436192;1.235462409;70.66889951;73.13982433
3039;87.09052581;71.45330607;1.273280875;70.1800252;72.72658695
3040;43.88614723;70.46288836;1.326438243;69.13645011;71.7893266
3041;55.88486191;69.36620799;1.335762238;68.03044575;70.70197023
3042;21.22419095;71.26541229;1.339005918;69.92640638;72.60441821
3043;131.321513;71.39490185;1.338624981;70.05627687;72.73352683
3044;93.10885813;72.37631977;1.331580923;71.04473885;73.7079007
3045;64.50786024;71.40709843;1.346092656;70.06100577;72.75319108
3046;11.90249424;72.07426654;1.378390881;70.69587566;73.45265742
3047;-11.46196816;70.85550319;1.393056443;69.46244675;72.24855963
3048;116.9905178;71.92037869;1.390852953;70.52952574;73.31123164
3049;45.6294528;70.35469803;1.390875143;68.96382289;71.74557318
3050;58.92427838;69.70329995;1.391534892;68.31176506;71.09483485
3051;130.1951243;70.7705408;1.387075377;69.38346543;72.15761618
3052;60.2213252;70.87920559;1.426343923;69.45286166;72.30554951
3053;104.0123907;70.18644156;1.471697831;68.71474373;71.65813939
3054;55.62761736;67.75146424;1.545325479;66.20613876;69.29678972
3055;89.39515741;68.04406141;1.560436258;66.48362516;69.60449767
3056;60.83683961;68.08813745;1.578293471;66.50984398;69.66643092
